Date,A2C,PPO,SAC,Equal_Weight,DJI
2024-06-17,0.26736322989548444,0.26786946616867335,0.29903779191872104,0.26770924044066,
2024-06-18,0.27070090766189225,0.2712178790888624,0.30419095777321314,0.2710570043144678,
2024-06-19,0.27070090766189225,0.2712178790888624,0.30419095777321314,0.2710570043144678,
2024-06-20,0.2795272784480576,0.28004256344743284,0.3118995589097544,0.2798969362263535,
2024-06-21,0.2804806026719826,0.28096500307508987,0.31228931608240607,0.2808365581302925,
2024-06-22,0.2804806026719826,0.28096500307508987,0.31228931608240607,0.2808365581302925,
2024-06-23,0.2804806026719826,0.28096500307508987,0.31228931608240607,0.2808365581302925,
2024-06-24,0.28593792502063375,0.28637971205362245,0.316310226070738,0.2862849631115263,
2024-06-25,0.2792152391647753,0.2796824378377938,0.3129013840025494,0.2795619308724673,
2024-06-26,0.2801362404121044,0.28059856346764644,0.3127413653743061,0.28046936253531896,
2024-06-27,0.28154072976470035,0.2819977894022636,0.31403173224779346,0.2818756139065499,
2024-06-28,0.2709204598758639,0.27138719502495645,0.29799047254318056,0.27124118785182283,
2024-06-29,0.2709204598758639,0.27138719502495645,0.29799047254318056,0.27124118785182283,
2024-06-30,0.2709204598758639,0.27138719502495645,0.29799047254318056,0.27124118785182283,
2024-07-01,0.2739834570344719,0.274459232036421,0.30508521156649526,0.2742944232809623,
2024-07-02,0.27686670001990143,0.2773346568139192,0.30694514388663685,0.277176651985108,
2024-07-03,0.2781438023199565,0.2786208038016229,0.30998563439057847,0.27845978562691776,
2024-07-04,0.2781438023199565,0.2786208038016229,0.30998563439057847,0.27845978562691776,
2024-07-05,0.2802463420322494,0.2807167044383152,0.31170114512970026,0.2805490798633068,
2024-07-06,0.2802463420322494,0.2807167044383152,0.31170114512970026,0.2805490798633068,
2024-07-07,0.2802463420322494,0.2807167044383152,0.31170114512970026,0.2805490798633068,
2024-07-08,0.2786924832167297,0.2791639988604353,0.3095475150786051,0.278997480022944,
2024-07-09,0.27688664777861716,0.27735469352859154,0.309389403644426,0.2771904235424951,
2024-07-10,0.29069525339649505,0.2911760542580173,0.3235779651168751,0.2910088307476595,
2024-07-11,0.29149556409501987,0.2919717618037514,0.3229462495199853,0.29182748892765775,
2024-07-12,0.2987908136360915,0.29925800593377905,0.3301582172023958,0.29913316919899224,
2024-07-13,0.2987908136360915,0.29925800593377905,0.3301582172023958,0.29913316919899224,
2024-07-14,0.2987908136360915,0.29925800593377905,0.3301582172023958,0.29913316919899224,
2024-07-15,0.30061030511564835,0.30109201704053823,0.331854509919163,0.3009657220841546,
2024-07-16,0.31881835530839275,0.3192951857165114,0.3471169729040071,0.3191736579119677,
2024-07-17,0.32385686666151603,0.3243412944432955,0.34842516451159544,0.32422725271731556,
2024-07-18,0.3115035273812252,0.3120078625520135,0.33501283164158435,0.31189154721920476,
2024-07-19,0.2995984891077379,0.30009319895280395,0.3251952899548811,0.2999747260085124,
2024-07-20,0.2995984891077379,0.30009319895280395,0.3251952899548811,0.2999747260085124,
2024-07-21,0.2995984891077379,0.30009319895280395,0.3251952899548811,0.2999747260085124,
2024-07-22,0.3025606799580174,0.303055400816413,0.328873328383956,0.3029357032760598,
2024-07-23,0.302368317682,0.30286021687699494,0.3290874353371107,0.30272919130259024,
2024-07-24,0.28672547380730506,0.28716309959244746,0.3112216254151976,0.2870613572927927,
2024-07-25,0.2908917803633442,0.29132643448510964,0.3155316324335051,0.29122374916800364,
2024-07-26,0.3147077943292538,0.3151592471325799,0.3435983281889523,0.3150791992780242,
2024-07-27,0.3147077943292538,0.3151592471325799,0.3435983281889523,0.3150791992780242,
2024-07-28,0.3147077943292538,0.3151592471325799,0.3435983281889523,0.3150791992780242,
2024-07-29,0.3150203557897193,0.3154676518560624,0.34439381942985214,0.3154006004266594,
2024-07-30,0.3150469224507604,0.315441877852463,0.34217496426942073,0.31541004657418914,
2024-07-31,0.32270341369756306,0.3231459240225216,0.35090327355271,0.3230882271340194,
2024-08-01,0.30799991605071786,0.3083734465530992,0.3350787483909241,0.30835405006260164,
2024-08-02,0.29137798757209254,0.2917414866606971,0.31471164950563657,0.2917368567455305,
2024-08-03,0.29137798757209254,0.2917414866606971,0.31471164950563657,0.2917368567455305,
2024-08-04,0.29137798757209254,0.2917414866606971,0.31471164950563657,0.2917368567455305,
2024-08-05,0.25719696051719554,0.2575327987305489,0.2780117379860543,0.25753909320211155,
2024-08-06,0.2667286989180586,0.26707730786539785,0.2891655568673379,0.2670789549476682,
2024-08-07,0.2581902872515527,0.2585038127000936,0.27915399293036813,0.25851151969239794,
2024-08-08,0.28049069807522464,0.28082767052364366,0.30359374002689066,0.28082750433126336,
2024-08-09,0.2831833122787999,0.28352042443559156,0.30798315398507636,0.2835178145874142,
2024-08-10,0.2831833122787999,0.28352042443559156,0.30798315398507636,0.2835178145874142,
2024-08-11,0.2831833122787999,0.28352042443559156,0.30798315398507636,0.2835178145874142,
2024-08-12,0.2794155531864648,0.27978834073833725,0.30534614180109276,0.27976401714968224,
2024-08-13,0.2941801932449819,0.29456232015107386,0.3238016293687329,0.2945352183090524,
